# distance_A^-1 band_1_absolute_eV band_2_absolute_eV band_3_absolute_eV band_4_absolute_eV band_5_absolute_eV band_6_absolute_eV band_7_absolute_eV band_8_absolute_eV band_9_absolute_eV band_10_absolute_eV band_11_absolute_eV band_12_absolute_eV band_13_absolute_eV band_14_absolute_eV band_15_absolute_eV band_16_absolute_eV band_17_absolute_eV band_18_absolute_eV band_19_absolute_eV band_20_absolute_eV band_21_absolute_eV band_22_absolute_eV band_23_absolute_eV band_24_absolute_eV band_25_absolute_eV band_26_absolute_eV band_27_absolute_eV band_28_absolute_eV band_29_absolute_eV band_30_absolute_eV band_31_absolute_eV band_32_absolute_eV band_33_absolute_eV band_34_absolute_eV band_35_absolute_eV band_36_absolute_eV band_37_absolute_eV band_38_absolute_eV band_39_absolute_eV band_40_absolute_eV band_41_absolute_eV band_42_absolute_eV band_43_absolute_eV band_44_absolute_eV band_45_absolute_eV band_46_absolute_eV band_47_absolute_eV band_48_absolute_eV band_49_absolute_eV band_50_absolute_eV band_51_absolute_eV band_52_absolute_eV band_53_absolute_eV band_54_absolute_eV band_55_absolute_eV band_56_absolute_eV band_57_absolute_eV band_58_absolute_eV band_59_absolute_eV band_60_absolute_eV band_61_absolute_eV band_62_absolute_eV band_63_absolute_eV band_64_absolute_eV
2.87605375941058e+00 1.58354400000000e+00 1.73152500000000e+00 3.34625800000000e+00 3.45239200000000e+00 3.93896400000000e+00 5.05102000000000e+00 5.70092700000000e+00 5.76608200000000e+00 7.08457100000000e+00 7.89613300000000e+00 1.23673660000000e+01 1.32526480000000e+01 1.39762800000000e+01 1.48637750000000e+01 1.67036870000000e+01 1.73397510000000e+01 2.43087210000000e+01 2.48501810000000e+01 2.66091680000000e+01 2.70054680000000e+01 3.11299470000000e+01 3.20299750000000e+01 3.83931570000000e+01 3.88423370000000e+01 4.52053140000000e+01 4.56485700000000e+01 4.98710740000000e+01 5.03799410000000e+01 5.16653830000000e+01 5.22922220000000e+01 5.72143210000000e+01 5.82334990000000e+01 5.88009400000000e+01 5.96444370000000e+01 6.04572070000000e+01 6.24705350000000e+01 6.31582830000000e+01 6.40871440000000e+01 6.50614960000000e+01 6.52312470000000e+01 6.64684110000000e+01 6.65614030000000e+01 6.74806650000000e+01 6.78021550000000e+01 6.92739330000000e+01 6.95829680000000e+01 7.05709590000000e+01 7.08218300000000e+01 7.24664980000000e+01 7.29749800000000e+01 7.30750850000000e+01 7.32202980000000e+01 7.40373450000000e+01 7.54485920000000e+01 7.73426680000000e+01 7.75511550000000e+01 8.04085820000000e+01 8.13371900000000e+01 8.17239800000000e+01 8.23391560000000e+01 8.24935800000000e+01 8.39616070000000e+01 8.53999680000000e+01 8.55411070000000e+01
2.89264637725334e+00 1.60505200000000e+00 1.76864500000000e+00 3.36236600000000e+00 3.48577000000000e+00 3.87447300000000e+00 5.02391800000000e+00 5.64438400000000e+00 5.74477500000000e+00 7.05831600000000e+00 7.89137500000000e+00 1.22675380000000e+01 1.31672170000000e+01 1.39367010000000e+01 1.48400720000000e+01 1.67390950000000e+01 1.73831970000000e+01 2.44326780000000e+01 2.49624350000000e+01 2.68158580000000e+01 2.72000940000000e+01 3.13037170000000e+01 3.21930440000000e+01 3.81547800000000e+01 3.86139310000000e+01 4.50497470000000e+01 4.54916340000000e+01 4.98917460000000e+01 5.03975730000000e+01 5.16546730000000e+01 5.22756640000000e+01 5.73028010000000e+01 5.83416100000000e+01 5.88296750000000e+01 5.96936500000000e+01 6.04464420000000e+01 6.24839000000000e+01 6.32790780000000e+01 6.38995310000000e+01 6.48715180000000e+01 6.51943780000000e+01 6.63218170000000e+01 6.65053250000000e+01 6.73826050000000e+01 6.77548340000000e+01 6.91067840000000e+01 6.94509970000000e+01 7.02996870000000e+01 7.05482990000000e+01 7.23060840000000e+01 7.29172210000000e+01 7.30698460000000e+01 7.31323900000000e+01 7.38900490000000e+01 7.56824100000000e+01 7.72114620000000e+01 7.74253600000000e+01 8.04289540000000e+01 8.12931680000000e+01 8.17522950000000e+01 8.22896760000000e+01 8.25544340000000e+01 8.40906970000000e+01 8.54674990000000e+01 8.56112590000000e+01
2.90923899509609e+00 1.62595500000000e+00 1.80644600000000e+00 3.37723200000000e+00 3.51958100000000e+00 3.81086200000000e+00 4.99725000000000e+00 5.57746100000000e+00 5.73488500000000e+00 7.03319500000000e+00 7.88653200000000e+00 1.21684590000000e+01 1.30822310000000e+01 1.38982890000000e+01 1.48170860000000e+01 1.67744040000000e+01 1.74260650000000e+01 2.45583740000000e+01 2.50765710000000e+01 2.70248350000000e+01 2.73972630000000e+01 3.14712370000000e+01 3.23484380000000e+01 3.79252110000000e+01 3.83957090000000e+01 4.48958050000000e+01 4.53364830000000e+01 4.99149380000000e+01 5.04179850000000e+01 5.16452440000000e+01 5.22604220000000e+01 5.73900300000000e+01 5.84488770000000e+01 5.88534790000000e+01 5.97396280000000e+01 6.04335950000000e+01 6.24877090000000e+01 6.33928470000000e+01 6.36765620000000e+01 6.44978450000000e+01 6.53197530000000e+01 6.61194630000000e+01 6.65114520000000e+01 6.72981720000000e+01 6.76664260000000e+01 6.89796370000000e+01 6.93754320000000e+01 7.00303880000000e+01 7.02790300000000e+01 7.21537000000000e+01 7.27687410000000e+01 7.29213130000000e+01 7.32818680000000e+01 7.37449400000000e+01 7.59065100000000e+01 7.70829130000000e+01 7.73019080000000e+01 8.04357920000000e+01 8.12477360000000e+01 8.17596770000000e+01 8.22402750000000e+01 8.26578840000000e+01 8.42305200000000e+01 8.55374250000000e+01 8.56839270000000e+01
2.92583161293884e+00 1.64615700000000e+00 1.84491100000000e+00 3.39072200000000e+00 3.55364800000000e+00 3.74840200000000e+00 4.97108000000000e+00 5.50914100000000e+00 5.72754900000000e+00 7.00930500000000e+00 7.88160300000000e+00 1.20701900000000e+01 1.29977530000000e+01 1.38610440000000e+01 1.47948210000000e+01 1.68096230000000e+01 1.74683610000000e+01 2.46857260000000e+01 2.51925140000000e+01 2.72360760000000e+01 2.75969460000000e+01 3.16305650000000e+01 3.24938910000000e+01 3.77065140000000e+01 3.81900700000000e+01 4.47435390000000e+01 4.51831610000000e+01 4.99404780000000e+01 5.04409840000000e+01 5.16371010000000e+01 5.22464850000000e+01 5.74757590000000e+01 5.85549950000000e+01 5.88727210000000e+01 5.97824300000000e+01 6.04178950000000e+01 6.24817040000000e+01 6.34196680000000e+01 6.34998920000000e+01 6.41152080000000e+01 6.54371370000000e+01 6.59527080000000e+01 6.64814690000000e+01 6.72218920000000e+01 6.75378930000000e+01 6.88963370000000e+01 6.93544600000000e+01 6.97634300000000e+01 7.00147960000000e+01 7.20119620000000e+01 7.26313690000000e+01 7.27747310000000e+01 7.34227560000000e+01 7.36020790000000e+01 7.61199560000000e+01 7.69569320000000e+01 7.71807700000000e+01 8.04309060000000e+01 8.12009430000000e+01 8.17467190000000e+01 8.21911190000000e+01 8.28012030000000e+01 8.43813930000000e+01 8.56091750000000e+01 8.57585700000000e+01
2.94242423078160e+00 1.66556100000000e+00 1.88401800000000e+00 3.40269400000000e+00 3.58720500000000e+00 3.68795400000000e+00 4.94547600000000e+00 5.44139900000000e+00 5.72090300000000e+00 6.98673700000000e+00 7.87658600000000e+00 1.19727890000000e+01 1.29138450000000e+01 1.38249690000000e+01 1.47732770000000e+01 1.68447690000000e+01 1.75100930000000e+01 2.48146440000000e+01 2.53101760000000e+01 2.74495560000000e+01 2.77991150000000e+01 3.17793880000000e+01 3.26267350000000e+01 3.75011160000000e+01 3.79998060000000e+01 4.45930050000000e+01 4.50317230000000e+01 4.99682050000000e+01 5.04663910000000e+01 5.16302420000000e+01 5.22338390000000e+01 5.75597050000000e+01 5.86595660000000e+01 5.88878000000000e+01 5.98220820000000e+01 6.03985220000000e+01 6.24654810000000e+01 6.31334320000000e+01 6.35999110000000e+01 6.37272390000000e+01 6.55462580000000e+01 6.58173220000000e+01 6.64142980000000e+01 6.71496340000000e+01 6.73775830000000e+01 6.88560280000000e+01 6.93782540000000e+01 6.94992220000000e+01 6.97565410000000e+01 7.18834140000000e+01 7.25073150000000e+01 7.26301570000000e+01 7.34615160000000e+01 7.35549580000000e+01 7.63218760000000e+01 7.68334340000000e+01 7.70618130000000e+01 8.04161640000000e+01 8.11528510000000e+01 8.17179570000000e+01 8.21423740000000e+01 8.29776310000000e+01 8.45435760000000e+01 8.56832240000000e+01 8.58350950000000e+01
2.95901684862435e+00 1.68407000000000e+00 1.92375000000000e+00 3.41299200000000e+00 3.60761400000000e+00 3.64227200000000e+00 4.92050000000000e+00 5.37488300000000e+00 5.71441100000000e+00 6.96558200000000e+00 7.87148300000000e+00 1.18763140000000e+01 1.28305660000000e+01 1.37900590000000e+01 1.47524500000000e+01 1.68798600000000e+01 1.75512800000000e+01 2.49450160000000e+01 2.54294520000000e+01 2.76652500000000e+01 2.80037390000000e+01 3.19149870000000e+01 3.27438990000000e+01 3.73118420000000e+01 3.78281040000000e+01 4.44442650000000e+01 4.48822260000000e+01 4.99979690000000e+01 5.04940390000000e+01 5.16246670000000e+01 5.22224660000000e+01 5.76415340000000e+01 5.87619810000000e+01 5.88992030000000e+01 5.98585700000000e+01 6.03746290000000e+01 6.24385200000000e+01 6.28231950000000e+01 6.33365260000000e+01 6.36930750000000e+01 6.56470580000000e+01 6.57076910000000e+01 6.63139720000000e+01 6.70780730000000e+01 6.71965850000000e+01 6.88523640000000e+01 6.92382110000000e+01 6.94336160000000e+01 6.95054520000000e+01 7.17710580000000e+01 7.23993770000000e+01 7.24876650000000e+01 7.33233240000000e+01 7.36787470000000e+01 7.65116600000000e+01 7.67124520000000e+01 7.69451510000000e+01 8.03932440000000e+01 8.11035270000000e+01 8.16780970000000e+01 8.20942050000000e+01 8.31803520000000e+01 8.47173510000000e+01 8.57592940000000e+01 8.59135970000000e+01
2.97560946646710e+00 1.70156800000000e+00 1.96404200000000e+00 3.42139500000000e+00 3.56162400000000e+00 3.66472300000000e+00 4.89621100000000e+00 5.30988900000000e+00 5.70785100000000e+00 6.94591900000000e+00 7.86627600000000e+00 1.17808230000000e+01 1.27479710000000e+01 1.37563130000000e+01 1.47323360000000e+01 1.69149200000000e+01 1.75919330000000e+01 2.50767120000000e+01 2.55502120000000e+01 2.78831260000000e+01 2.82107680000000e+01 3.20342390000000e+01 3.28419650000000e+01 3.71419150000000e+01 3.76784730000000e+01 4.42973770000000e+01 4.47347320000000e+01 5.00296330000000e+01 5.05237710000000e+01 5.16203540000000e+01 5.22123430000000e+01 5.77207910000000e+01 5.88603400000000e+01 5.89084640000000e+01 5.98917880000000e+01 6.03451130000000e+01 6.23995750000000e+01 6.24950520000000e+01 6.29451910000000e+01 6.37786830000000e+01 6.56179140000000e+01 6.57393090000000e+01 6.61882670000000e+01 6.70008290000000e+01 6.70081350000000e+01 6.88749000000000e+01 6.89809420000000e+01 6.92629120000000e+01 6.95076970000000e+01 7.16784250000000e+01 7.23107000000000e+01 7.23475520000000e+01 7.31875470000000e+01 7.37942500000000e+01 7.65937790000000e+01 7.66885660000000e+01 7.68306700000000e+01 8.03635590000000e+01 8.10530470000000e+01 8.16305990000000e+01 8.20467230000000e+01 8.34039320000000e+01 8.49028270000000e+01 8.58373030000000e+01 8.59940410000000e+01
2.99220208430986e+00 1.71798000000000e+00 2.00496900000000e+00 3.42742700000000e+00 3.50548000000000e+00 3.69966400000000e+00 4.87269400000000e+00 5.24673300000000e+00 5.70113500000000e+00 6.92786600000000e+00 7.86099600000000e+00 1.16863830000000e+01 1.26661300000000e+01 1.37237260000000e+01 1.47129370000000e+01 1.69499790000000e+01 1.76321000000000e+01 2.52095870000000e+01 2.56723190000000e+01 2.81031930000000e+01 2.84202350000000e+01 3.21337760000000e+01 3.29174460000000e+01 3.69948700000000e+01 3.75545800000000e+01 4.41524220000000e+01 4.45893260000000e+01 5.00630720000000e+01 5.05554510000000e+01 5.16173350000000e+01 5.22034480000000e+01 5.77971250000000e+01 5.89076500000000e+01 5.89621840000000e+01 5.99217390000000e+01 6.03100400000000e+01 6.21523500000000e+01 6.23510900000000e+01 6.25551630000000e+01 6.38558690000000e+01 6.55431640000000e+01 6.58231530000000e+01 6.60466980000000e+01 6.68102860000000e+01 6.69259800000000e+01 6.87280720000000e+01 6.89115920000000e+01 6.90307790000000e+01 6.95892580000000e+01 7.16097730000000e+01 7.22079230000000e+01 7.22475810000000e+01 7.30542480000000e+01 7.39021350000000e+01 7.64776120000000e+01 7.67183560000000e+01 7.68523830000000e+01 8.03283010000000e+01 8.10014980000000e+01 8.15779450000000e+01 8.20003180000000e+01 8.36444270000000e+01 8.50998910000000e+01 8.59172210000000e+01 8.60762610000000e+01
3.00879470215261e+00 1.73319000000000e+00 2.04643700000000e+00 3.42694000000000e+00 3.45433400000000e+00 3.73590500000000e+00 4.84994700000000e+00 5.18542400000000e+00 5.69418100000000e+00 6.91143000000000e+00 7.85561800000000e+00 1.15930330000000e+01 1.25850840000000e+01 1.36922890000000e+01 1.46942430000000e+01 1.69850620000000e+01 1.76718000000000e+01 2.53434550000000e+01 2.57955920000000e+01 2.83254250000000e+01 2.86320950000000e+01 3.22100170000000e+01 3.29669280000000e+01 3.68743470000000e+01 3.74598980000000e+01 4.40094720000000e+01 4.44460830000000e+01 5.00981650000000e+01 5.05889440000000e+01 5.16155730000000e+01 5.21957480000000e+01 5.78697720000000e+01 5.89102660000000e+01 5.90526550000000e+01 5.99480600000000e+01 6.02676110000000e+01 6.18018520000000e+01 6.21683630000000e+01 6.22889630000000e+01 6.39228050000000e+01 6.54789060000000e+01 6.58955490000000e+01 6.58996750000000e+01 6.66206530000000e+01 6.68399400000000e+01 6.84803770000000e+01 6.88110780000000e+01 6.89506350000000e+01 6.96686420000000e+01 7.15692830000000e+01 7.20721300000000e+01 7.22110860000000e+01 7.29234690000000e+01 7.40026210000000e+01 7.63637560000000e+01 7.66082450000000e+01 7.70023750000000e+01 8.02883910000000e+01 8.09489570000000e+01 8.15214670000000e+01 8.19549290000000e+01 8.38987990000000e+01 8.53084240000000e+01 8.59990930000000e+01 8.61602200000000e+01
3.02538731999536e+00 1.74710200000000e+00 2.08843700000000e+00 3.38851800000000e+00 3.44033400000000e+00 3.77273500000000e+00 4.82803600000000e+00 5.12616200000000e+00 5.68695500000000e+00 6.89670700000000e+00 7.85015000000000e+00 1.15008400000000e+01 1.25048970000000e+01 1.36619980000000e+01 1.46762510000000e+01 1.70202070000000e+01 1.77110730000000e+01 2.54781080000000e+01 2.59198280000000e+01 2.85498070000000e+01 2.88463280000000e+01 3.22597180000000e+01 3.29877120000000e+01 3.67837690000000e+01 3.73972840000000e+01 4.38686090000000e+01 4.43050980000000e+01 5.01348020000000e+01 5.06241240000000e+01 5.16150590000000e+01 5.21892050000000e+01 5.79379240000000e+01 5.89088240000000e+01 5.91374080000000e+01 5.99704900000000e+01 6.02175380000000e+01 6.14459400000000e+01 6.17873580000000e+01 6.22146550000000e+01 6.39768750000000e+01 6.54215020000000e+01 6.57530700000000e+01 6.59542900000000e+01 6.64452280000000e+01 6.67437000000000e+01 6.82387990000000e+01 6.86061660000000e+01 6.89821330000000e+01 6.97378240000000e+01 7.15608450000000e+01 7.19381770000000e+01 7.22078020000000e+01 7.27952640000000e+01 7.40963390000000e+01 7.62522130000000e+01 7.65002790000000e+01 7.71384620000000e+01 8.02445990000000e+01 8.08955210000000e+01 8.14622720000000e+01 8.19108600000000e+01 8.41647430000000e+01 8.55282640000000e+01 8.60826860000000e+01 8.62460720000000e+01
3.04197993783812e+00 1.75962100000000e+00 2.13096000000000e+00 3.33624600000000e+00 3.43960400000000e+00 3.80998800000000e+00 4.80699300000000e+00 5.06913000000000e+00 5.67944000000000e+00 6.88375400000000e+00 7.84461100000000e+00 1.14098780000000e+01 1.24256340000000e+01 1.36328430000000e+01 1.46589550000000e+01 1.70554480000000e+01 1.77499580000000e+01 2.56132910000000e+01 2.60447750000000e+01 2.87763250000000e+01 2.90629160000000e+01 3.22803300000000e+01 3.29782000000000e+01 3.67258720000000e+01 3.73685000000000e+01 4.37299300000000e+01 4.41664810000000e+01 5.01728810000000e+01 5.06608800000000e+01 5.16157840000000e+01 5.21837760000000e+01 5.80004550000000e+01 5.89045500000000e+01 5.92118900000000e+01 5.99886740000000e+01 6.01594730000000e+01 6.10880030000000e+01 6.14160630000000e+01 6.21283580000000e+01 6.40143550000000e+01 6.53678070000000e+01 6.56187840000000e+01 6.59757710000000e+01 6.63075280000000e+01 6.66346560000000e+01 6.80045390000000e+01 6.84184150000000e+01 6.89989170000000e+01 6.97908560000000e+01 7.15869420000000e+01 7.18064270000000e+01 7.22409440000000e+01 7.26696950000000e+01 7.41840000000000e+01 7.61429570000000e+01 7.63944520000000e+01 7.72606750000000e+01 8.01975770000000e+01 8.08412960000000e+01 8.14011160000000e+01 8.18683660000000e+01 8.44402480000000e+01 8.57586640000000e+01 8.61680200000000e+01 8.63335960000000e+01
3.05857255568087e+00 1.77065400000000e+00 2.17395000000000e+00 3.28444500000000e+00 3.43781900000000e+00 3.84754900000000e+00 4.78681800000000e+00 5.01432000000000e+00 5.67156200000000e+00 6.87261700000000e+00 7.83895000000000e+00 1.13201850000000e+01 1.23473410000000e+01 1.36048170000000e+01 1.46423490000000e+01 1.70908240000000e+01 1.77885000000000e+01 2.57487050000000e+01 2.61701470000000e+01 2.90049640000000e+01 2.92818380000000e+01 3.22704210000000e+01 3.29382120000000e+01 3.67022310000000e+01 3.73738590000000e+01 4.35935390000000e+01 4.40303520000000e+01 5.02123070000000e+01 5.06991050000000e+01 5.16177100000000e+01 5.21794070000000e+01 5.80553730000000e+01 5.88971740000000e+01 5.92691490000000e+01 6.00014960000000e+01 6.00927670000000e+01 6.07313260000000e+01 6.10613470000000e+01 6.20300930000000e+01 6.40304770000000e+01 6.53148650000000e+01 6.55040490000000e+01 6.59163330000000e+01 6.62538380000000e+01 6.65106160000000e+01 6.77790550000000e+01 6.82498300000000e+01 6.89969850000000e+01 6.98244240000000e+01 7.16476860000000e+01 7.16770540000000e+01 7.23117570000000e+01 7.25467970000000e+01 7.42661080000000e+01 7.60359630000000e+01 7.62907520000000e+01 7.73687110000000e+01 8.01478050000000e+01 8.07863490000000e+01 8.13384540000000e+01 8.18275540000000e+01 8.47238460000000e+01 8.59994110000000e+01 8.62551810000000e+01 8.64227740000000e+01
3.07516517352362e+00 1.78011900000000e+00 2.21739300000000e+00 3.23410800000000e+00 3.43410100000000e+00 3.88537300000000e+00 4.76748300000000e+00 4.96193100000000e+00 5.66331500000000e+00 6.86333100000000e+00 7.83318900000000e+00 1.12318320000000e+01 1.22700780000000e+01 1.35779060000000e+01 1.46264260000000e+01 1.71263780000000e+01 1.78267500000000e+01 2.58839910000000e+01 2.62955970000000e+01 2.92357100000000e+01 2.95030770000000e+01 3.22301360000000e+01 3.28691630000000e+01 3.67129560000000e+01 3.74121560000000e+01 4.34595590000000e+01 4.38968590000000e+01 5.02529910000000e+01 5.07387000000000e+01 5.16208160000000e+01 5.21760340000000e+01 5.80998790000000e+01 5.88867530000000e+01 5.92960320000000e+01 6.00032510000000e+01 6.00222180000000e+01 6.03799230000000e+01 6.07365340000000e+01 6.19209390000000e+01 6.40206730000000e+01 6.52598690000000e+01 6.54161900000000e+01 6.57888120000000e+01 6.62727670000000e+01 6.63703330000000e+01 6.75641740000000e+01 6.81016780000000e+01 6.89756380000000e+01 6.98382600000000e+01 7.15495910000000e+01 7.17415080000000e+01 7.24183500000000e+01 7.24275530000000e+01 7.43435470000000e+01 7.59312120000000e+01 7.61891700000000e+01 7.74628650000000e+01 8.00957650000000e+01 8.07308020000000e+01 8.12747540000000e+01 8.17886960000000e+01 8.50138650000000e+01 8.62491520000000e+01 8.63440900000000e+01 8.65133320000000e+01
3.09175779136638e+00 1.78794200000000e+00 2.26126200000000e+00 3.18547300000000e+00 3.42828700000000e+00 3.92341100000000e+00 4.74889600000000e+00 4.91212900000000e+00 5.65467500000000e+00 6.85591900000000e+00 7.82732800000000e+00 1.11448790000000e+01 1.21939040000000e+01 1.35521020000000e+01 1.46111780000000e+01 1.71621540000000e+01 1.78647590000000e+01 2.60187130000000e+01 2.64207050000000e+01 2.94685520000000e+01 2.97266140000000e+01 3.21611580000000e+01 3.27737840000000e+01 3.67566440000000e+01 3.74808920000000e+01 4.33281340000000e+01 4.37661730000000e+01 5.02948490000000e+01 5.07795750000000e+01 5.16250660000000e+01 5.21735790000000e+01 5.81290860000000e+01 5.88729530000000e+01 5.92676830000000e+01 5.99293510000000e+01 6.00097640000000e+01 6.00408090000000e+01 6.04666120000000e+01 6.18023730000000e+01 6.39823240000000e+01 6.51999180000000e+01 6.53597400000000e+01 6.56424150000000e+01 6.62137100000000e+01 6.63157140000000e+01 6.73620870000000e+01 6.79741070000000e+01 6.89366690000000e+01 6.98346150000000e+01 7.14246840000000e+01 7.18636960000000e+01 7.23091080000000e+01 7.25604100000000e+01 7.44172410000000e+01 7.58286890000000e+01 7.60897060000000e+01 7.75433890000000e+01 8.00418590000000e+01 8.06747640000000e+01 8.12103830000000e+01 8.17520110000000e+01 8.53091710000000e+01 8.64340350000000e+01 8.65083780000000e+01 8.66058110000000e+01
3.10835040920913e+00 1.79406200000000e+00 2.30554100000000e+00 3.13865800000000e+00 3.42034600000000e+00 3.96162300000000e+00 4.73090800000000e+00 4.86518000000000e+00 5.64561500000000e+00 6.85049400000000e+00 7.82136500000000e+00 1.10593990000000e+01 1.21188840000000e+01 1.35273890000000e+01 1.45965970000000e+01 1.71982010000000e+01 1.79025840000000e+01 2.61523390000000e+01 2.65449630000000e+01 2.97034770000000e+01 2.99524290000000e+01 3.20664950000000e+01 3.26557210000000e+01 3.68306590000000e+01 3.75767160000000e+01 4.31994280000000e+01 4.36384980000000e+01 5.03378210000000e+01 5.08216580000000e+01 5.16304300000000e+01 5.21719480000000e+01 5.81343680000000e+01 5.88551950000000e+01 5.91506660000000e+01 5.97185770000000e+01 5.98361520000000e+01 6.00026850000000e+01 6.02850570000000e+01 6.16769400000000e+01 6.39166220000000e+01 6.51320020000000e+01 6.53348600000000e+01 6.54956380000000e+01 6.60419080000000e+01 6.63643540000000e+01 6.71753310000000e+01 6.78661320000000e+01 6.88834600000000e+01 6.98174300000000e+01 7.13021240000000e+01 7.20092300000000e+01 7.21945630000000e+01 7.27304850000000e+01 7.44883950000000e+01 7.57283720000000e+01 7.59923340000000e+01 7.76107930000000e+01 7.99864980000000e+01 8.06183820000000e+01 8.11457070000000e+01 8.17177250000000e+01 8.56084820000000e+01 8.65262980000000e+01 8.66992570000000e+01 8.67749770000000e+01
